UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.419952812634165,Unnamed: 122,Unnamed: 123,19.722482439455383,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,17.795905103909046,Unnamed: 131,Unnamed: 132,16.94872393510507,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156
MARGEN 1,2892101.966751404,0.028169432510552827,,11814187.691240095,0.10223347970263935,,-7640561.782793556,-0.07406404719208652,,-4798041.052772075,-0.06287808617028186,,11124928.154088944,0.10030798813616683,,-14718822.20376461,-0.1631860743064487,,451042.6979488991,0.005080269512218667,,10778050.387235437,0.09682940654711801,,-9135214.790650979,-0.09174913703489934,,-1454896.388071701,-0.005433616965154389,,-2768293.2390854247,-0.03337275847242402,,11617612.662245426,0.098904851867204,,-14385905.901330857,-0.13227761033962804,,-4399387.182121001,-0.05468077413155982,,11475973.710852358,0.09578149232855007,,-15875360.892973332,-0.1504622664601099,,-981487.0602122955,-0.012239698228576911,,10499424.122058123,0.09113651802900251,,-11480911.182270413,-0.10337621625757942,,-8149167.481418699,-0.03345370743156451,,-2378274.718714576,-0.02676008688390994,,14722625.641851924,0.11481649958560658,,-17100900.360566504,-0.1415765864695165,,-2554801.071158562,-0.030999188512719565,,11711048.273045048,0.09634419741960533,,-14265849.344203608,-0.1273433859323249,,-4169865.7647899464,-0.052762200511909205,,14121092.150121164,0.11528521387561137,,-18290957.914911106,-0.16804741438752058,,-9102941.554663047,-0.03636516679278666,,-67578.58413143829,0,,13294359.804634158,0.10484473307988247,,-13361938.388765616,-0.10484473307988247,,0,,,0,,,0,,,0,,,0,,,0,,,-67578.58413143829,0,,-18774584.008285135,-0.022021703913298784,,121159302.59737271,0.10187182927032576,,-139933886.60565758,-0.12389353318362455,,125079844.62487039,0.11383507138218282,,46190686.298535585,0.0503737298552027,,,1150180.2278486006,0.01265672343002865,,2571096.454200101,0.06245083046489981,,-8587444.674560083,-0.21189743657098392,,-1777022.05427998,-0.1048521908265879,,-2666169.558359997,-0.3076909222806367,,-1453705.8270000303,-0.036735237360789756,13063425.88784859,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANTENIMIENTO MAYORES FABRIC,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,397752.98,0,,397752.98,0,,,19599620.304131422,0.2156766109490266,,0,0,,0,0,,0,0,,0,0,,0,0,,,
FLETES ACTIVOS FIJOS FABRIC,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,50267.41,0,,50267.41,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,
GASTOS DE IMPORTACION ACTIVOS FIJOS,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,89312.65,0,,89312.65,0,,,-67578.58413143829,-0.0007436429773657388,,0,0,,0,0,,0,0,,0,0,,0,0,,,
MANTENIMIENTO MAYORES ADMON,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,,,,0,,,0,,,,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,850607.22,0,,850607.22,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,
MANTENIMIENTO MAYORES VENTA,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,
MTTO MAYORES,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,,0,,0,,,0,0,,0,0,,,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,1387940.26,0,,1387940.26,0,,,19532041.719999984,0.21493296797166087,,0,0,,0,0,,0,0,,0,0,,0,0,19532041.719999984,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARGEN 2,2892101.966751404,0.028169432510552827,,11814187.691240095,0.10223347970263935,,-7640561.782793556,-0.07406404719208652,,-4798041.052772075,-0.06287808617028186,,11124928.154088944,0.10030798813616683,,-14718822.20376461,-0.1631860743064487,,451042.6979488991,0.005080269512218667,,10778050.387235437,0.09682940654711801,,-9135214.790650979,-0.09174913703489934,,-1454896.388071701,-0.005433616965154389,,-2768293.2390854247,-0.03337275847242402,,11617612.662245426,0.098904851867204,,-14385905.901330857,-0.13227761033962804,,-4399387.182121001,-0.05468077413155982,,11475973.710852358,0.09578149232855007,,-15875360.892973332,-0.1504622664601099,,-981487.0602122955,-0.012239698228576911,,10499424.122058123,0.09113651802900251,,-11480911.182270413,-0.10337621625757942,,-8149167.481418699,-0.03345370743156451,,-2378274.718714576,-0.02676008688390994,,14722625.641851924,0.11481649958560658,,-17100900.360566504,-0.1415765864695165,,-2554801.071158562,-0.030999188512719565,,11711048.273045048,0.09634419741960533,,-14265849.344203608,-0.1273433859323249,,-4169865.7647899464,-0.052762200511909205,,14121092.150121164,0.11528521387561137,,-18290957.914911106,-0.16804741438752058,,-9102941.554663047,-0.03636516679278666,,-67578.58413143829,0,,13294359.804634158,0.10484473307988247,,-13361938.388765616,-0.10484473307988247,,0,,,0,,,0,,,0,,,0,,,0,,,-67578.58413143829,0,,-18774584.008285135,-0.022021703913298784,,121159302.59737271,0.10187182927032576,,-139933886.60565758,-0.12389353318362455,,123691904.36487038,0.11257190800805843,,44802746.03853559,0.04886009727437187,,,-18381861.492151383,-0.20227624454163223,,2571096.454200101,0.06245083046489981,,-8587444.674560083,-0.21189743657098392,,-1777022.05427998,-0.1048521908265879,,-2666169.558359997,-0.3076909222806367,,-1453705.8270000303,-0.036735237360789756,-6468615.832151393,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTROS INGRESOS 16%,2404661,0.026819626219848788,,2045836.3937426645,0.020764760116660484,,358824.6062573355,0.17539262052177093,,1430322.81,0.02188590975664554,,2626318.857217977,0.027803133245807608,,-1195996.0472179768,-0.45538874456579836,,1862681.5899999999,0.02576399537200658,,1312192.8748097415,0.013813229840751902,,550488.7151902583,0.4195181407840484,,5697665.4,0.02127913137529037,,505710.80999999994,0.007121848860916436,,1658035.3132528272,0.0165461339738482,,-1152324.503252827,-0.6949939449673915,,1092710.53,0.016531152134395585,,1385127.8597443197,0.013545517842810788,,-292417.32974431966,-0.21111215667721597,,903934.13,0.013180804868699833,,2598696.7746012015,0.026479366457676713,,-1694762.6446012016,-0.6521586747500703,,2502355.47,0.010272591399555012,,2258831.6,0.029611670889659707,,3640577.449998635,0.033361489650785094,,-1381745.8499986348,-0.37954029792695465,,1260004.8900000001,0.017568385031676032,,2004833.5649653862,0.019341295722636345,,-744828.674965386,-0.37151646300287555,,1379191.69,0.020386670906835956,,1130471.9269692188,0.010809534106194032,,248719.76303078118,0.22001409950762402,,4898028.18,0.019567038923833057,,2700694.17,0.03623231348037868,,2641871.333350934,0.024450554671876967,,58822.83664906584,0.022265594810196642,,0,,,0,,,0,,,0,,,0,,,0,,,2700694.17,0.02971876785146769,,15798743.22,0.021845857903784807,,21043962.348652907,0.020753478032660744,,-5245219.128652906,-0.24925054710472194,,22430750.64,0.020414209083152585,,18903237.66,,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,,
OTROS INGRESOS 0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTILIDAD O (PERDIDA) TOTAL,5296762.966751404,0.05159112943859928,,13860024.084982758,0.11993702216368328,,-7281737.176536221,-0.068345892725084,,-3367718.242772075,-0.04413377783500009,,13751247.011306921,0.12398820944840828,,-15914818.250982586,-0.16812198728340838,,2313724.287948899,0.026060377461378043,,12090243.262045179,0.10861807451379046,,-8584726.07546072,-0.08255769705241242,,4242769.011928299,0.015845514410135982,,-2262582.4290854246,-0.027276234996970367,,13275647.975498253,0.11302029381000406,,-15538230.404583683,-0.14029652880697444,,-3306676.652121001,-0.0410992785257785,,12861101.570596678,0.10734213343970052,,-16167778.222717652,-0.14844141196547903,,-77552.9302122955,0,,13098120.896659326,0.11369358141620169,,-13175673.826871615,-0.11369358141620169,,-5646812.011418698,-0.023181116032009494,,-119443.11871457612,-0.0013439609012935165,,18363203.09185056,0.14320806298248434,,-18482646.21056514,-0.14455202388377786,,-1294796.1811585617,-0.015710667792652,,13715881.838010434,0.11283751862135061,,-15010678.019168993,-0.12854818641400262,,-2790674.0747899464,-0.03531099402305845,,15251564.077090383,0.12451443612666103,,-18042238.151880324,-0.15982543014971948,,-4204913.3746630475,-0.0167981278689536,,2633115.5858685616,0.028975124874101952,,15936231.137985092,0.12567960582644525,,-13303115.55211655,-0.0967044809523433,,0,,,0,,,0,,,0,,,0,,,0,,,2633115.5858685616,0.028975124874101952,,-2975840.7882851344,-0.0034905212655477985,,142203264.9460256,0.11956578172461811,,-145179105.73431048,-0.12305630299016591,,146122655.00487038,0.13298611709121103,,63705983.69853559,0.06947521827775309,,,-67578.58413143829,-0.0007436429773657388,,0,0,,0,0,,0,0,,0,0,,0,0,-67578.58413143829,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,11068303.301851638,,,,,,,,,,,,,,,,,,,,,,,,4242769.011928229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5646812.011418722,,,,,,,,,,,,649774.4655103763,,,,,,,,,,,,,,,,,,-4204913.374663085,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,2633115.5858685616,,,-2975840.788285015,,,142203264.94602558,,,-145179105.7343106,,,101814354.08542174,,,,,,,,,,-1394256.0711500356,,,1456960.4513199916,,,-632245.8490900118,,,-1232547.2088299973,,,3406296.6192500102,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manode Obra Directa,7251339.330000001,0.0706289460800019,,,,,,,,6513582.529999999,0.0853601707642659,,,,,,,,6619340.28,0.0745562066926419,,,,,,,,20384262.14,0.0761293199255642,,6652376.82,0.0801967659158674,,,,,,,,8234322.7299999995,0.10234587743387098,,,,,,,,6740227.009999999,0.08405443936943892,,,,,,,,21626926.56,0.08878218240474997,,7107575.41,0.07997366074191037,,,,,,,,8738848.57,0.10603456263727501,,,,,,,,6777711.029999999,0.08575982262936294,,,,,,,,22624135.009999998,0.09038072344425022,,8379614.010000001,0.0922102940104826,,,,,,,,0,,,,,,,,,0,,,,,,,,,8379614.010000001,0.0922102940104826,,73014937.72,0.08564308743182947,,,,,,,,68512526.4,0.06235319812483152,,56296560.29,0.06139479507832078,,,,,,,,,,,,,,,,,,,,,,
Semanal,1450267.8660000002,,,,,,,,,1628395.6324999998,,,,,,,,,1654835.07,,,,,,,,,1568020.1646153848,,,1663094.205,,,,,,,,,1646864.5459999999,,,,,,,,,1685056.7524999997,,,,,,,,,1663609.7353846154,,,1776893.8525,,,,,,,,,1747769.7140000002,,,,,,,,,1694427.7574999998,,,,,,,,,1740318.0776923075,,,1675922.8020000001,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1675922.8020000001,,,1659430.4027272726,,,,,,,,,1317548.5846153847,,,1279467.2793181818,,,,,,,,,,,,,,,,,,,,,,,
Mano de Obra Directa Total,7791814.530000001,0.07589324168404975,,,,,,,,6814224.469999999,0.08930006823529713,,,,,,,,7136142.48,0.08037715107872083,,,,,,,,21742181.48,0.0812007556811471,,7056505.0200000005,0.08506867493911495,,,,,,,,8797099.93,0.10934073641892525,,,,,,,,7243293.779999999,0.09032796624843116,,,,,,,,23096898.729999997,0.09481666617500631,,7821928.2299999995,0.08801148050198336,,,,,,,,9150446.61,0.11102876957474109,,,,,,,,7337385.029999999,0.09284149707045608,,,,,,,,24309759.869999997,0.09711459389874823,,9018045.010000002,0.09923566655689736,,,,,,,,0,,,,,,,,,0,,,,,,,,,9018045.010000002,0.09923566655689736,,78166885.08999999,0.09168607935692198,,,,,,,,74457672.66,0.0677638712106058,,61471360.88,0.06703822729083303,,,,,,,,,,,,,,,,,,,,,,
Semanal,1558362.9060000002,,,,,,,,,1703556.1174999997,,,,,,,,,1784035.62,,,,,,,,,1672475.4984615385,,,1764126.2550000001,,,,,,,,,1759419.986,,,,,,,,,1810823.4449999998,,,,,,,,,1776684.5176923075,,,1955482.0574999999,,,,,,,,,1830089.322,,,,,,,,,1834346.2574999998,,,,,,,,,1869981.5284615383,,,1803609.0020000003,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1803609.0020000003,,,1776520.115681818,,,,,,,,,1431878.3203846153,,,1397076.3836363638,,,,,,,,,,,,,,,,,,,,,,,
Mano de Obra Indirecta,8448322.27,0.08228770864517096,,,,,,,,7745766.57,0.10150788050509928,,,,,,,,7651369.61,0.08618035483816507,,,,,,,,23845458.450000003,0.08905588647967604,,7719348.18,0.09305948471730395,,,,,,,,8713703.15,0.10830418284868895,,,,,,,,7816360.6899999995,0.09747443442669311,,,,,,,,24249412.02,0.09954792768148081,,7870957.079999999,0.0885631477570292,,,,,,,,8772829.7,0.10644687945780441,,,,,,,,7695318.720000001,0.09737050835931203,,,,,,,,24339105.5,0.09723182619373565,,8676877.01,0.09548141229776014,,,,,,,,0,,,,,,,,,0,,,,,,,,,8676877.01,0.09548141229776014,,81110852.98,0.09513921521203492,,,,,,,,96936139.74,0.08822150698948059,,81384686.91,0.08875491059513799,,,,,,,,,,,,,,,,,,,,,,
Mantenimiento Instalaciones,173436.94,0.0016892973457829513,,,,,,,,276822.37,0.0036277432067125122,,,,,,,,271923.19000000006,0.003062776757287743,,,,,,,,722182.5,0.002697142639235298,,180535.09,0.002176414647589078,,,,,,,,233042.49000000005,0.0028965270005180026,,,,,,,,274747.62,0.003426258067113328,,,,,,,,688325.2,0.002825691079619868,,294912.35,0.003318321490380012,,,,,,,,484379.72000000003,0.00587731797263146,,,,,,,,205003.50999999998,0.002593953117531603,,,,,,,,984295.58,0.00393214355218692,,293192.31,0.003226323918315249,,,,,,,,0,,,,,,,,,0,,,,,,,,,293192.31,0.003226323918315249,,2687995.590000001,0.003152892387767993,,,,,,,,3534143.5700000003,0.003216421372863129,,3186262.6500000004,0.003474811630670897,,,,,,,,,,,,,,,,,,,,,,
Mantenimiento Equipo,960696.6399999999,0.00935730464372007,,,,,,,,777593.6,0.01019032493646784,,,,,,,,562937.4199999999,0.006340583330842535,,,,,,,,2301227.66,0.0085944193391195,,452856.6,0.0054593471966994786,,,,,,,,466621.89,0.005799727351942305,,,,,,,,821624.73,0.010246124640869719,,,,,,,,1741103.22,0.007147522475497671,,1008466.9400000002,0.011347159653842137,,,,,,,,651911.1199999999,0.007910093639209964,,,,,,,,987862.1699999999,0.012499630643216958,,,,,,,,2648240.23,0.010579404151176324,,842980.2800000001,0.00927625775734734,,,,,,,,0,,,,,,,,,0,,,,,,,,,842980.2800000001,0.00927625775734734,,7533551.390000001,0.008836501413452831,,,,,,,,10744303.620000001,0.009778382545986576,,9484371.480000002,0.010343279242314613,,,,,,,,,,,,,,,,,,,,,,
Combustible,587273.5900000001,0.0057201177375213455,,,,,,,,517367.57,0.006780075928982402,,,,,,,,547480.36,0.006166484446139094,,,,,,,,1652121.52,0.006170195756322303,,449457.41,0.00541836875363925,,,,,,,,485414.23,0.00603330072396092,,,,,,,,425282.04000000004,0.0053035073437521065,,,,,,,,1360153.68,0.005583660340327707,,508897.16000000003,0.005726055156460405,,,,,,,,566668.61,0.00687578663714304,,,,,,,,583204.86,0.007379415429309391,,,,,,,,1658770.63,0.006626591005632206,,525444.09,0.005782050816081739,,,,,,,,0,,,,,,,,,0,,,,,,,,,525444.09,0.005782050816081739,,5196489.920000001,0.006095238241027436,,,,,,,,6201225.96,0.005643731025816156,,5218209.71,0.005690772476521296,,,,,,,,,,,,,,,,,,,,,,
Fletes,686620.4199999999,0.006687768205933379,,,,,,,,985253.7999999999,0.012911701391176183,,,,,,,,608079.49,0.006849036040491376,,,,,,,,2279953.71,0.008514967292510838,,824048.11,0.009934192720772986,,,,,,,,881688.51,0.01095866498534875,,,,,,,,738119.8399999999,0.009204771478262116,,,,,,,,2443856.46,0.010032443093603707,,1140145.45,0.012828791838978565,,,,,,,,444123.38,0.00538885963958159,,,,,,,,980240.73,0.012403194938052302,,,,,,,,2564509.5600000005,0.010244910101979447,,1042646.5900000001,0.011473410171183663,,,,,,,,0,,,,,,,,,0,,,,,,,,,1042646.5900000001,0.011473410171183663,,8330966.319999999,0.009771831617134283,,,,,,,,12979313.36,0.011812463209068766,,10976756.51,0.011970815145446493,,,,,,,,,,,,,,,,,,,,,,
Gastos de importación,226730.97,0.002208387819963809,,,,,,,,130464.64,0.0017097325316454502,,,,,,,,111562.52,0.001256572097585531,,,,,,,,468758.13,0.0017506759578239611,,233132.04,0.0028104895656480017,,,,,,,,128261.76000000001,0.0015941884716987012,,,,,,,,288820.43,0.0036017539596326265,,,,,,,,650214.23,0.0026692391177206664,,795247.59,0.008948038859918593,,,,,,,,-410925.05999999994,-0.004986041200367886,,,,,,,,547609.2699999999,0.006929016840276077,,,,,,,,931931.7999999999,0.0037229564908215383,,262093.26,0.0028841061812542677,,,,,,,,0,,,,,,,,,0,,,,,,,,,262093.26,0.0028841061812542677,,2312997.42,0.0027130371737124036,,,,,,,,3285577.15,0.002990201263230154,,2585190.54,0.0028193062351254614,,,,,,,,,,,,,,,,,,,,,,
$ MOD / Ventas,14.158500947575982,1.3790555847563677e-07,,,,,,,,11.71506559847028,1.5352534421637245e-07,,,,,,,,13.41269955058875,1.5107245702739427e-07,,,,,,,,13.135543585280347,,,12.469330758912113,1.5032221220444934e-07,,,,,,,,9.770789259646856,1.2144289612996503e-07,,,,,,,,11.897051571598332,1.4836295550823e-07,,,,,,,,11.263521270980815,,,12.504116864515968,1.406949546526162e-07,,,,,,,,9.430887204399744,,,,,,,,,11.660471877627396,,,,,,,,,11.064306213667704,,,10.844776179613076,,,,,,,,,,,,,,,,,,,,,,,,,,,10.844776179613076,,,11.676365600387587,1.369582761043818e-08,,,,,,,,16.03766975990539,,,16.288025698665646,,,,,,,,,,,,,,,,,,,,,,,
$ MOI / Ventas,12.152483237952996,1.1836669672876956e-07,,,,,,,,9.851451877667417,1.2910278033333503e-07,,,,,,,,11.60357255290795,1.306955553020265e-07,,,,,,,,11.228904000952433,,,10.74581492727796,1.2954461655077203e-07,,,,,,,,9.233253727578493,1.1476177037313922e-07,,,,,,,,10.25910030544535,1.2793677769749902e-07,,,,,,,,10.045412529326143,,,11.291378246214501,1.27049352427672e-07,,,,,,,,9.394357120599299,,,,,,,,,10.270050109113608,,,,,,,,,10.284698325088407,,,10.473242654617277,,,,,,,,,,,,,,,,,,,,,,,,,,,10.473242654617277,,,10.510912853036674,1.2328806358953914e-08,,,,,,,,11.3351044901017,,,11.26698222435909,,,,,,,,,,,,,,,,,,,,,,,
