UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.269308793174005,Unnamed: 122,Unnamed: 123,19.886566723130805,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,16.94872393510507,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145
ESTADOS DE RESULTADOS 2025,ENE 25,,,ENE 25 PPTO,,,ENE 25 DELTA,,,FEB 25,,,FEB 25 PPTO,,,FEB 25 DELTA,,,MZO 25,,,MZO 25 PPTO,,,MZO 25 DELTA,,,T1,,,ABR 25,,,ABR 25 PPTO,,,ABR 25 DELTA,,,MAY 25,,,MAY 25 PPTO,,,MAY 25 DELTA,,,JUN 25,,,JUN 25 PPTO,,,JUN 25 DELTA,,,T2,,,JUL 25,,,JUL 25 PPTO,,,JUL 25 DELTA,,,AGO 25,,,AGO 25 PPTO,,,AGO 25 DELTA,,,SEP 25,,,SEP 25 PPTO,,,SEP 25 DELTA,,,,,,OCT 25,,,OCT 25 PPTO,,,OCT 25 DELTA,,,NOV 25,,,NOV 25 PPTO,,,NOV 25 DELTA,,,DIC 25,,,DIC 25 PPTO,,,DIC 25 DELTA,,,,,,2025,,,2025 PPTO,,,2025 DELTA,,,2024,,,2024 Ene-Oct,,,,OCT 25,,,,,,,,
,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,RESULTADO,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,RESULTADO,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,PUEBLA,,,,,,GUADALAJARA,,,PUEBLA,,,PUEBLA,,,GUADALAJARA,,,GUADALAJARA,,,,PUEBLA,,,PUE ESPUMA,,,PUE CORTE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRADICIONAL USD,572526.8600954831,,,873703.0010350288,,,-301176.1409395457,-0.34471226558997575,,622072.4545636402,,,802772.5934312078,,,-180700.13886756764,-0.2250950522553588,,632068.6251957945,,,758224.6791378984,,,-126156.05394210387,-0.16638347103861528,,1826667.939854918,1,,562141.8172705333,,,866985.6931714452,,,-304843.87590091187,-0.35161350216263537,,666380.1949986041,,,867961.845363358,,,-201581.6503647539,-0.23224713326006288,,636656.5830933878,,,817359.1115996446,,,-180702.52850625687,-0.22108094953833196,,1865178.595362525,1,,746642.0233283668,,,1012963.6555456982,,,-266321.63221733144,-0.2629133145688826,,799916.9106980267,,,892456.2960262969,,,-92539.38532827026,-0.10369066333030107,,1073788.1067180277,,,832375.873487805,,,241412.23323022272,0.29002790796742095,,2620347.040744421,1,,1147856.2682194822,,,915972.7868018358,,,231883.4814176464,0.2531554264044012,,0,,,0,,,0,,,0,,,0,,,0,,,1147856.2682194822,1,,7460049.844181347,,,8640775.535600219,,,-1180725.6914188722,-0.13664580066387003,,8678734.811989374,,,7218901.088823762,,,,1147856.2682194822,1,,0,,,1147856.2682194822,1,0
AUTOMOTRIZ USD,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,,0,0,,0,,,0,0,
EMPAQUE USD,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,,0,0,,0,,,0,0,
PROD HOGAR USD,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,0,,,0,,,80383.4229149374,,,80383.4229149374,,,,0,0,,0,,,0,0,
OTROS INGRESOS USD,0,,,6096.654502124558,,,-6096.654502124558,,,0,,,8682.886819432248,,,-8682.886819432248,,,0,,,3091.7047184170474,,,-3091.7047184170474,,,0,0,,0,,,6196.91040320237,,,-6196.91040320237,,,0,,,6187.795762818565,,,-6187.795762818565,,,0,,,4877.534169990566,,,-4877.534169990566,,,0,0,,0,,,1772.4121530824366,,,-1772.4121530824366,,,0,,,5456.9363263207315,,,-5456.9363263207315,,,0,,,3462.139636237739,,,-3462.139636237739,,,0,0,,0,,,3462.139636237739,,,-3462.139636237739,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,,,49287.114127864006,,,-49287.114127864006,,,0,,,-37008.79876045595,,,,0,0,,0,,,0,0,
TOTAL VENTAS USD,572526.8600954831,,,879799.6555371534,,,-307272.7954416703,-0.34925314360809534,,622072.4545636402,,,811455.4802506401,,,-189383.0256869999,-0.23338683427032103,,632068.6251957945,,,761316.3838563154,,,-129247.75866052092,-0.16976878654028027,,1826667.939854918,,,562141.8172705333,,,873182.6035746476,,,-311040.7863041142,-0.3562150517323307,,666380.1949986041,,,874149.6411261766,,,-207769.44612757248,-0.23768178393335584,,636656.5830933878,,,822236.6457696352,,,-185580.06267624744,-0.22570152234280388,,1865178.595362525,,,746642.0233283668,,,1014736.0676987807,,,-268094.0443704139,-0.2642007640256621,,799916.9106980267,,,897913.2323526177,,,-97996.321654591,-0.10913785221522058,,1073788.1067180277,,,835838.0131240428,,,237950.093593985,0.28468446021570437,,2620347.040744421,,,1147856.2682194822,,,919434.9264380735,,,228421.34178140867,0.24843665953209082,,0,,,0,,,0,,,0,,,0,,,0,,,1147856.2682194822,,,7460049.844181347,,,8690062.649728082,,,-1230012.805546736,-0.14154245546034394,,8759118.234904312,,,7262275.712978243,,,,1147856.2682194822,1,,0,1,,1147856.2682194822,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,0,,,,,,,,,,,,
TRADICIONAL,11773654.74,1,,17474060.020700578,1,,-5700405.280700577,-0.3262209969490556,,12727562.429999994,1,,16055451.868624156,1,,-3327889.438624162,-0.20727472922313583,,12877922.08,1,,15164493.582757968,1,,-2286571.5027579684,-0.1507845606765135,,37379139.24999999,1,,11298018.06,1,,17339713.863428902,1,,-6041695.803428901,-0.3484311131668332,,12972734.950000001,1,,17359236.90726716,1,,-4386501.95726716,-0.25268979164808925,,12141225.670000002,1,,16347182.231992893,1,,-4205956.561992891,-0.25728939105856785,,36411978.68000001,1,,13950379.99,1,,20259273.110913966,1,,-6308893.120913966,-0.31140767422278703,,14980477.49,1,,17849125.92052594,1,,-2868648.430525938,-0.16071646551762414,,19892010.580000002,1,,16647517.4697561,1,,3244493.1102439016,0.19489350986645554,,48822868.06,1,,21136018.069999997,1,,18319455.736036714,1,,2816562.3339632824,0.15374705310828332,,0,,,0,,,0,,,0,,,0,,,0,,,21136018.069999997,1,,143750004.06,1,,172815510.7120044,1,,-29065506.65200439,-0.16818806675543038,,158819518.45000002,0.9915640432256269,,129213802.40000002,0.9896511833528526,,,21136018.069999997,1,,0,,,21136018.069999997,1,
AUTOMOTRIZ,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,,0,0,,0,,,0,0,
EMPAQUE,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,,0,0,,0,,,0,0,
PROD HOGAR,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,1351193.2,0.008435956774373237,,1351193.2,0.010348816647147345,,,0,,,0,,,0,,
OTROS INGRESOS,,0,,,0,,0,,,,0,,,0,,0,,,,0,,,0,,0,,,0,0,,,0,,,0,,0,,,,0,,,0,,0,,,,0,,,0,,0,,,0,0,,,0,,,0,,0,,,,0,,,0,,0,,,,0,,,0,,0,,,0,0,,,0,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,,,,0,0,,0,,,0,0,
TOTAL VENTAS,11773654.74,,,17474060.020700578,,,-5700405.280700577,-0.3262209969490556,,12727562.429999994,,,16055451.868624156,,,-3327889.438624162,-0.20727472922313583,,12877922.08,,,15164493.582757968,,,-2286571.5027579684,-0.1507845606765135,,37379139.24999999,,,11298018.06,,,17339713.863428902,,,-6041695.803428901,-0.3484311131668332,,12972734.950000001,,,17359236.90726716,,,-4386501.95726716,-0.25268979164808925,,12141225.670000002,,,16347182.231992893,,,-4205956.561992891,-0.25728939105856785,,36411978.68000001,,,13950379.99,,,20259273.110913966,,,-6308893.120913966,-0.31140767422278703,,14980477.49,,,17849125.92052594,,,-2868648.430525938,-0.16071646551762414,,19892010.580000002,,,16647517.4697561,,,3244493.1102439016,0.19489350986645554,,48822868.06,,,21136018.069999997,,,18319455.736036714,,,2816562.3339632824,0.15374705310828332,,0,,,0,,,0,,,0,,,0,,,0,,,21136018.069999997,,,143750004.06,1,,172815510.7120044,,,-29065506.65200439,-0.16818806675543038,,160170711.65,1,,130564995.60000002,1,,,21136018.069999997,1,,0,1,,21136018.069999997,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(+)TRANSFERENCIAS ENVIADAS,179143.0300000001,0.014987539607641173,,14548.372262867704,0.000831877067401272,,164594.6577371324,11.313613286981447,,116856.81,0.00909786638200701,,13418.232579578304,0.0008350451833307889,,103438.5774204217,7.708807907969089,,0,0,,12589.132187599762,0.0008294830056637082,,-12589.132187599762,,,295999.8400000001,0.007856635626291995,,0,0,,14438.952652815115,0.0008320171434375551,,-14438.952652815115,,,0,0,,14454.943591437643,0.0008320018402262204,,-14454.943591437643,,,0,0,,13596.509995818225,0.0008310429601326863,,-13596.509995818225,,,0,0,,0,0,,16779.681565602707,0.0008275615445145383,,-16779.681565602707,,,0,0,,14847.898475301294,0.0008311643661002313,,-14847.898475301294,,,122045.96,0.006098012152412955,,13821.42228614542,0.0008295505166602654,,108224.53771385459,7.830202671858073,,122045.96,0.002493537121142541,,0,0,,15203.692555281614,0.0008292323407748827,,-15203.692555281614,,,,,,,,,0,,,,,,,,,0,,,0,0,,418045.8000000001,0.0028997118321705795,,143698.83815244777,0.0008308250166394073,,274346.96184755233,1.9091800975906434,,133973.89,0.0008357453155451917,,98165.51999999999,0.0007512868903412305,,,0,,,12847525.409999961,,,119831.43999999999,,
(+)P.T. PENDIENTE TRANSFERIR,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,0,,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL VENTAS C/TRANSFERENC,11952797.77,,,17488608.392963447,,,-5535810.622963445,-0.3165380857399028,,12844419.239999995,,,16068870.101203734,,,-3224450.8612037404,-0.2006644425460999,,12877922.08,,,15177082.714945568,,,-2299160.634945568,-0.15148897045157955,,37675139.08999999,,,11298018.06,,,17354152.816081718,,,-6056134.756081716,-0.3489732296508089,,12972734.950000001,,,17373691.8508586,,,-4400956.900858597,-0.25331155511665787,,12141225.670000002,,,16360778.741988711,,,-4219553.071988709,-0.2579066154815445,,36411978.68000001,,,13950379.99,,,20276052.792479567,,,-6325672.802479568,-0.311977526751448,,14980477.49,,,17863973.81900124,,,-2883496.3290012395,-0.1614140480845405,,20014056.540000003,,,16661338.892042246,,,3352717.647957756,0.2012273845266466,,48944914.02,,,21136018.069999997,,,18334659.428591996,,,2801358.6414080006,0.15279032873877219,,0,,,0,,,0,,,0,,,0,,,0,,,21136018.069999997,,,144168049.86,1,,172959209.55015683,,,-28791159.69015684,-0.16646213731572126,,160304685.54,1,,130663161.12000002,1,,,21136018.069999997,1,,12847525.409999961,1,,21255849.509999998,1,-12967356.849999962
,0.01971008352590105,,,,,,,,,0.023947669703934513,,,,,,,,,0.022231885699509592,,,,,,,,,0.1869463321454706,,,0.020204331659998746,,,,,,,,,0.023028759929098894,,,,,,,,,0.023912869681855558,,,,,,,,,0.1869463321454706,,,0.02338044078861014,,,,,,,,,0.02960400779580321,,,,,,,,,0.0378664893953582,,,,,,,,,0.1869463321454706,,,0.03346778621332637,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1869463321454706,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVENTARIO INICIAL,13656042.309999999,,,,,,,,,14708274.73,,,,,,,,,12528850.83,,,,,,,,,13656042.309999999,,,12781973.02,,,,,,,,,16595168.88,,,,,,,,,12565790.83,,,,,,,,,12781973.02,,,10347964.05,,,,,,,,,7559438.4,,,,,,,,,7620685.08,,,,,,,,,10347964.05,,,10946594.44,,,,,,,,,0,,,,,,,,,0,,,,,,,,,10946594.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
(+) COMPRAS,8358239.22,,,,,,,,,5621646.63,,,,,,,,,8136171.100000001,,,,,,,,,22116056.95,,,9265614.6,,,,,,,,,2077199.2899999998,,,,,,,,,4163234.61,,,,,,,,,15506048.5,,,5965298.37,,,,,,,,,7369722.95,,,,,,,,,13165304.71,,,,,,,,,26500326.03,,,12949966.610000001,,,,,,,,,0,,,,,,,,,0,,,,,,,,,12949966.610000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
(+)TRANSFERENCIAS RECIBIDAS,369000.51999999984,,,,,,,,,577025.1799999999,,,,,,,,,556737.1,,,,,,,,,1502762.7999999996,,,1329268.2999999998,,,,,,,,,676719.8100000004,,,,,,,,,530689.17,,,,,,,,,2536677.2800000003,,,975295.2500000005,,,,,,,,,438598.88,,,,,,,,,1279496.0500000005,,,,,,,,,2693390.180000001,,,1375397.6400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,1375397.6400000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
(--) INVENTARIO FINAL,14708274.73,,,,,,,,,12528850.83,,,,,,,,,12781973.02,,,,,,,,,12781973.02,,,16595168.88,,,,,,,,,12565790.83,,,,,,,,,10347964.05,,,,,,,,,10347964.05,,,7559438.4,,,,,,,,,7552739.13,,,,,,,,,10946594.44,,,,,,,,,10946594.44,,,12253547.010000002,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATERIALES,7675007.319999997,0.6421096941222655,,9861903.230483325,0.5639044004468228,,-2186895.9104833286,0.07820529367544271,,8378095.709999999,0.6522751674057007,,9095815.589051733,0.5660519707835809,,-717719.8790517338,0.08622319662211975,,8439786.01,0.6553686190652894,,8533793.41321579,0.5622815381253852,,-94007.40321579017,0.09308708093990425,,24492889.039999995,0.650107461620522,,6781687.039999996,0.6002545759782576,,9787730.973521627,0.5639993537714817,,-3006043.933521631,0.036255222206775906,,6783297.150000002,0.5228887490682912,,9798570.749024384,0.563988980185587,,-3015273.5990243815,-0.04110023111729577,,6911750.559999999,0.5692794737419619,,9216664.478217574,0.5633389842601866,,-2304913.918217575,0.00594048948177528,,20476734.749999996,0.5623625930893792,,9729119.270000001,0.6974089076408019,,11374440.579903083,0.5609790375038818,,-1645321.3099030815,0.1364298701369201,,7815021.1000000015,0.5216803740212423,,10064943.025495486,0.5634212817077566,,-2249921.925495485,-0.041740907686514284,,11118891.4,0.5555541115704272,,9369125.743469521,0.5623273017959189,,1749765.656530479,-0.006773190225491721,,28663031.770000003,0.5856181861569445,,13018411.68,0.6159349238292926,,10306125.112628382,0.5621116199495088,,2712286.567371618,0.053823303879783846,,0,,,,,,0,,,0,,,,,,0,,,13018411.68,0.6159349238292926,,86651067.24000001,0.6010420986074646,,97409112.8950109,0.5631912469324915,,-10758045.655010894,0.03785085167497315,,82863778.96999998,0.5169142666720332,,66001371.60999999,0.5051260894368295,,,13018411.68,0.6159349238292926,,11340150.06,0.8826719308274974,,14645618.469999962,0.6890159089200271,-12967356.849999962
(+) VARIACION EN COMPRAS,549406.8400000001,0.045964706386896405,,0,0,,549406.8400000001,,,238139.96,0.018540344685915134,,0,0,,238139.96,,,135865.93,0.010550299120927744,,0,0,,135865.93,,,923412.7300000001,0.024509869168475057,,410694.73,0.03635104208711098,,0,0,,410694.73,,,83627.73999999999,0.006446423234755134,,0,0,,83627.73999999999,,,-198414.08,-0.016342178738203123,,0,0,,-198414.08,,,295908.39,0.008126677009248429,,-464253.67,-0.033278926476037876,,0,0,,-464253.67,,,-602601.95,-0.040225817261316146,,0,0,,-602601.95,,,-1506047.15,-0.07524947014064945,,0,0,,-1506047.15,,,-2572902.7699999996,-0.052567316165856436,,-1865687.42,-0.08827052540459908,,0,0,,-1865687.42,,,0,,,0,,,0,,,0,,,0,,,0,,,-1865687.42,-0.08827052540459908,,-3219269.07,-0.02232997583810141,,0,0,,-3219269.07,,,2979468.19,0.01858628261527982,,883583.7299999997,0.006762301802789873,,,-1865687.42,-0.08827052540459908,,-1838975.72,-0.14313851588638388,,-26711.7,-0.001256675250143884,
(+) VARIACION STD,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,-67945.95,-0.004535633129541854,,0,0,,-67945.95,,,0,0,,0,0,,0,,,-67945.95,-0.0013882126746046738,,0,0,,0,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,-67945.95,0,,0,0,,-67945.95,,,-1381703.6,-0.0086192340251666,,361238.18,0.002764652078700604,,,0,0,,0,0,,0,0,
FLETES MERCANCIAS,20000,0.0016732484214028495,,87979.96555371534,0.005030701332938196,,-67979.96555371534,-0.0033574529115353467,,31821.14,0.0024774292558828073,,81145.54802506401,0.005049860227508175,,-49324.40802506401,-0.002572430971625368,,14270.72,0.0011081539328587084,,76131.63838563155,0.0050162234610911915,,-61860.91838563155,-0.003908069528232483,,66091.86,0.001754256562719435,,0,0,,87318.26035746474,0.0050315484300996124,,-87318.26035746474,,,0,0,,87414.96411261766,0.005031455885313038,,-87414.96411261766,,,0,0,,82223.66457696352,0.005025657144665288,,-82223.66457696352,,,0,0,,0,0,,101473.60676987808,0.005004603598562086,,-101473.60676987808,,,0,0,,89791.32323526176,0.005026391336274469,,-89791.32323526176,,,0,0,,83583.80131240428,0.005016631727737403,,-83583.80131240428,,,0,0,,0,0,,91942.95575711984,0.00501470758784531,,-91942.95575711984,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,,66091.86,0,,869005.7280861208,0.005024339151099762,,-802913.8680861208,-0.005024339151099762,,71636.98999999999,0,,20500,0,,,0,0,,0,0,,0,0,
FLETES INTERPLANTAS,17000,0.0014222611581924222,,158363.9379966876,0.009055262399288753,,-141363.9379966876,-0.007633001241096331,,37800,0.002942912349223507,,146061.98644511518,0.009089748409514714,,-108261.98644511518,-0.006146836060291207,,54680,0.004246026622953445,,137036.94909413677,0.009029202229964143,,-82356.94909413677,-0.004783175607010698,,109480,0.0029058950449650494,,0,0,,157172.86864343652,0.009056787174179303,,-157172.86864343652,,,101160,0.0077978930726554305,,157346.93540271177,0.009056620593563467,,-56186.935402711766,-0.0012587275209080366,,100816.55,0.00830365506252879,,148002.59623853432,0.009046182860397517,,-47186.04623853431,,,201976.55,0.005546980892607727,,153780.24,0.01102337284792484,,182652.49218578055,0.009008286477411755,,-28872.252185780555,0.0020150863705130848,,72221.14,0.0048210172237974505,,161624.38182347114,0.009047504405294041,,-89403.24182347114,-0.0042264871814965905,,162276.15,0.00810810890214463,,150450.84236232768,0.009029937109927324,,11825.307637672318,-0.0009218282077826934,,388277.52999999997,0.007932949475431522,,158576.25,0.007502654921793413,,165497.3203628157,0.009026473658121557,,-6921.070362815692,-0.001523818736328144,,0,,,0,,,0,,,0,,,0,,,0,,,158576.25,0.007502654921793413,,858310.33,0.005953540544062956,,1564210.310555017,0.00904381047197957,,-705899.9805550171,-0.003090269927916613,,727400,0.004537609100755172,,710400,0.005436880555396744,,,158576.25,0.007502654921793413,,52000,0.0040474720493275254,,106576.25,0.0050139727395915315,
GASTOS DE IMPORTACION MERCANCIAS,17986.28,0.001504775730845482,,70383.97244297227,0.004024561066350557,,-52397.69244297227,-0.002519785335505075,,8025.79,0,,64916.43842005121,0.00403988818200654,,-56890.648420051206,-0.00403988818200654,,29907.49,0.0023223847616260776,,60905.31070850524,0.004012978768872953,,-30997.820708505238,-0.001690594007246875,,55919.56,0.0014842562323769252,,3747.84,0,,69854.60828597179,0.00402523874407969,,-66106.76828597179,-0.00402523874407969,,14854.689999999999,0.001145070030124989,,69931.97129009412,0.00402516470825043,,-55077.28129009412,-0.002880094678125441,,25413.329999999998,0.0020931436982342157,,65778.93166157082,0.00402052571573223,,-40365.60166157082,-0.0019273820174980144,,44015.86,0.0012088291160122142,,0,0,,81178.88541590246,0.004003682878849669,,-81178.88541590246,,,0,0,,71833.0585882094,0.0040211130690195745,,-71833.0585882094,,,6357.999999999999,0,,66867.04104992343,0.004013305382189923,,-60509.04104992343,-0.004013305382189923,,6357.999999999999,0,,13787.18,0,,73554.36460569587,0.0040117660702762474,,-59767.18460569587,-0.0040117660702762474,,0,,,0,,,0,,,0,,,0,,,0,,,13787.18,0,,120080.6,0,,695204.5824688966,0.00401947132087981,,-575123.9824688967,-0.00401947132087981,,145972.81,0,,120364.37000000001,0,,,13787.18,0.0006523073529904492,,13787.18,0.0010731389555586053,,0,0,
(+) GTOS S/COMPRA,54986.28,0.004600285310440754,,316727.8759933752,0.018110524798577506,,-261741.59599337523,-0.013510239488136752,,77646.93,0.00604518807344691,,292123.97289023036,0.018179496819029427,,-214477.0428902304,-0.012134308745582517,,98858.21,0.007676565317438231,,274073.89818827354,0.018058404459928287,,-175215.68818827355,-0.010381839142490055,,231491.42,0.0061444078400614095,,3747.84,0,,314345.73728687305,0.018113574348358606,,-310597.897286873,-0.018113574348358606,,116014.69,0.00894296310278042,,314693.87080542353,0.018113241187126934,,-198679.18080542353,-0.009170278084346515,,126229.88,0.010396798760763005,,296005.19247706863,0.018092365720795034,,-169775.31247706866,-0.007695566960032029,,245992.40999999997,0.006755810008619942,,153780.24,0.01102337284792484,,365304.9843715611,0.01801657295482351,,-211524.7443715611,-0.00699320010689867,,72221.14,0.0048210172237974505,,323248.7636469423,0.018095008810588082,,-251027.62364694232,-0.013273991586790632,,168634.15,0.008425785630362767,,300901.68472465535,0.01805987421985465,,-132267.5347246554,-0.009634088589491881,,394635.52999999997,0.008062850612808165,,172363.43,0.008154962274783862,,330994.6407256314,0.018052947316243115,,-158631.2107256314,-0.009897985041459252,,0,,,0,,,0,,,0,,,0,,,0,,,172363.43,0.008154962274783862,,1044482.7899999999,0.00724489781899863,,3128420.6211100346,0.018087620943959142,,-2083937.8311100346,-0.010842723124960513,,945009.8,0.005895085329643697,,851264.37,0.006514953126062865,,,172363.43,0.008154962274783862,,65787.18,0.00512061100488613,,106576.25,0.0050139727395915315,
